"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000032719.5",1.41961536047196,0.0165434833449808,3.2773423208926,0.00504783502154119,0.995972427475026,NA
"ENSMUSG00000043716.14",9.10338716640903,0.922767645248539,1.44134951326559,0.640210883450379,0.52203550813456,0.663556341845854
"ENSMUSG00000025921.8",0.641470211418387,-1.84053417456436,4.78857914592813,-0.384359142550545,0.700712278601571,NA
"ENSMUSG00000100868.2",1.72791474081284,-1.62363297238803,3.18396994232659,-0.509939792710987,0.610093642691354,NA
"ENSMUSG00000025920.20",1.32824590825271,-2.70358036806712,3.39992162957807,-0.795189025696052,0.426503554542831,NA
"ENSMUSG00000089982.8",0.0670498729161029,0.748835969869027,4.99733019129631,0.149847206649113,0.880885164278123,NA
"ENSMUSG00000025939.20",0.7567466663465,1.93130579148796,4.12971022272373,0.467661333926276,0.640026796157839,NA
"ENSMUSG00000102457.2",24.3710417547064,-0.393322590730808,0.758321292510577,-0.518675388144033,0.603987127486217,0.732280110645605
"ENSMUSG00000079658.10",0.993996869112378,-4.46511635970886,4.80064345752052,-0.930107890581619,0.352315225747542,NA
"ENSMUSG00000025940.7",0.268199491664412,0.748776992404241,4.99733019089704,0.14983540486642,0.880894475618332,NA
"ENSMUSG00000025779.11",0.23725047552097,2.12456505378242,4.98523882987464,0.426171167778504,0.669983125112123,NA
"ENSMUSG00000091020.4",0.254803814824737,-2.51427433857205,4.84625138852799,-0.518808071847824,0.603894588476294,NA
"ENSMUSG00000101640.2",21.3870780221839,-7.65213147348824,1.64786812792692,-4.64365524389074,3.42298568502436e-06,2.70387983286497e-05
"ENSMUSG00000042686.6",2.65649181650542,-3.70364628665107,2.63856926570004,-1.4036570253419,0.160421005250997,0.284132555255418
"ENSMUSG00000101589.2",0.0828330724260315,-0.832468171536107,4.97573880023884,-0.167305440449597,0.867129723615799,NA
"ENSMUSG00000067780.4",0.268199491664412,0.748776992404241,4.99733019089704,0.14983540486642,0.880894475618332,NA
"ENSMUSG00000100053.2",2.60469033498373,-4.90478826759772,2.62579339364831,-1.8679261968829,0.0617723588091292,0.136709896514241
"ENSMUSG00000085125.8",3.19093096455157,-5.60536018561844,2.70626377130385,-2.07125419371735,0.0383350475037566,0.0943776480624492
"ENSMUSG00000025776.14",0.165666144852063,-1.86752836215762,4.88072622874048,-0.382633295668287,0.701991679272843,NA
"ENSMUSG00000089914.3",0.611184680041768,2.97368970730659,4.91080866124889,0.605539721140416,0.544820440489756,NA
"ENSMUSG00000041809.6",0.414165362130157,-3.19843208488158,4.82308018205264,-0.663151339839508,0.507233632528473,NA
"ENSMUSG00000025934.16",16.8008206283195,4.79100837693263,1.17190253371863,4.0882310935279,4.34675028124969e-05,0.000274574445697507
"ENSMUSG00000099343.2",11.6454939492131,7.87275187520938,1.82300041008197,4.31856835120261,1.57044587352836e-05,0.0001093532193982
"ENSMUSG00000121505.1",0.206301459377529,2.97363639132618,4.91081085829917,0.60552859336881,0.544827831886855,NA
"ENSMUSG00000082935.4",1.1410987310326,-2.87284341417764,4.34779349489999,-0.660758938424171,0.508766919606773,NA
