"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000025521.16",1.00376502559046,-1.87599696665963,5.51262240601862,-0.340309353423415,0.733623574062825,NA
"ENSMUSG00000071089.4",0.331332289704126,4.09010140694928,6.95175661051672,0.588355092979192,0.556293973398751,NA
"ENSMUSG00000036469.17",1.84625843382635,1.82361936592462,3.76715519529003,0.484083949661709,0.62832629163928,NA
"ENSMUSG00000086156.2",0.331332289704126,4.09010140694928,6.95175661051672,0.588355092979192,0.556293973398751,NA
"ENSMUSG00000085109.2",0.165666144852063,3.08270812084672,6.98522804540952,0.441318178992393,0.658982667222605,NA
"ENSMUSG00000121091.1",0.229367098558247,3.5625249579311,6.96640898860085,0.511386133625009,0.609080702571934,NA
"ENSMUSG00000025591.7",0.388903560656943,1.783403857681,6.91873615174258,0.257764397798552,0.796588742614489,NA
"ENSMUSG00000014907.11",4.01345218274651,-0.611153543265213,3.35589329532837,-0.18211352074751,0.855493638142616,NA
"ENSMUSG00000030735.7",0.0637009537061842,1.85597992546448,7.06048559365817,0.262868594637676,0.792651863103441,NA
"ENSMUSG00000030465.21",2.34372990988482,-2.03986211191653,3.63882425574014,-0.56058275106271,0.575082012980472,NA
"ENSMUSG00000087266.3",22.7438343991924,-0.591528905358897,1.15180057938289,-0.513568855535587,0.607553458897776,NA
"ENSMUSG00000053886.5",1.44631636229368,0.0486638941693797,5.73995272321504,0.00847810017189868,0.993235535804231,NA
"ENSMUSG00000110650.2",1.13003515480444,4.13872948595819,6.74687458521943,0.613429141698443,0.539592622015447,NA
"ENSMUSG00000036356.16",0.254803814824737,3.72942986776006,6.96118704679363,0.535746251708301,0.592133933323419,NA
"ENSMUSG00000085197.8",0.791098273114578,-3.90079436919575,6.93992737600934,-0.562079998514166,0.574061515211321,NA
"ENSMUSG00000031864.17",0.0670498729161029,-0.825882460210668,7.04624061033441,-0.117208949549549,0.906694475089993,NA
"ENSMUSG00000015568.17",82.5377492110296,-0.395869120827026,1.83424361112631,-0.215821452737101,0.829126925506446,NA
"ENSMUSG00000036330.13",0.509813637989341,2.04571630737457,7.01376257305947,0.291671736256423,0.770537621209005,NA
"ENSMUSG00000006273.15",1.93969312616027,2.3824233543916,3.89397337412149,0.611823226687854,0.540654720712565,NA
"ENSMUSG00000036306.14",0.293068052264431,3.91994585146117,6.95591495047435,0.563541371533568,0.57306629667255,NA
"ENSMUSG00000110538.2",0.134099745832206,-1.47965285276129,7.02537458201948,-0.210615510317168,0.833187308307738,NA
"ENSMUSG00000110657.2",0.723890387371669,-5.52593693396221,6.64319949487899,-0.83181860460791,0.405511340874939,NA
"ENSMUSG00000110514.2",0.404883220664239,2.69345869480741,7.00610773648949,0.384444372840462,0.700649117844395,NA
"ENSMUSG00000110444.4",0.288943553724397,-2.19976534078424,6.98326381735624,-0.315005332508981,0.752757605078773,NA
"ENSMUSG00000111594.2",0.201149618748309,-1.99748206890389,6.99767705361767,-0.285449307477147,0.775299936189892,NA
"ENSMUSG00000060427.16",0.127401907412368,2.73846770558415,7.00309409571525,0.391036828601181,0.695770013579684,NA
"ENSMUSG00000054648.9",0.206301459377529,-1.75830304819012,7.00627566127612,-0.250961157281937,0.801844140292365,NA
"ENSMUSG00000043090.19",0.553214846571847,-1.12523970159085,6.96250923237468,-0.161614105494991,0.871609748767124,NA
"ENSMUSG00000031862.12",0.814041891109026,-0.725200816172211,5.38011065390947,-0.134792918365953,0.892775605063357,NA
"ENSMUSG00000044006.9",0.134099745832206,-1.47965285276129,7.02537458201948,-0.210615510317168,0.833187308307738,NA
"ENSMUSG00000036199.10",8.59075764746776,0.457134072517502,2.00271490400128,0.228257188082128,0.81944630499058,NA
"ENSMUSG00000047654.7",4.45657153695887,-2.07581454963829,2.4317321279595,-0.853636190339819,0.393306599719086,NA
"ENSMUSG00000036180.16",1.15668547004516,7.51908100962057,5.50878834200164,1.36492465181345,0.172276733254703,NA
"ENSMUSG00000110545.2",1.12253508785769,1.06176071497883,5.57192300668676,0.190555525211787,0.848873837335515,NA
"ENSMUSG00000031858.18",0.976126344734806,2.95660399142782,6.03328942948383,0.490048426481798,0.624099631464721,NA
"ENSMUSG00000011306.8",1.02108842059434,1.76165337053271,5.39481306647509,0.326545766984982,0.744011468207881,NA
"ENSMUSG00000007594.11",0.288943553724397,-2.19976534078424,6.98326381735624,-0.315005332508981,0.752757605078773,NA
"ENSMUSG00000036120.11",317.576575287212,-0.617156484176364,0.44983556406516,-1.37196018607139,0.170075832411664,0.535546229568119
"ENSMUSG00000071078.7",376.026117972807,-2.28418808708697,0.378090602082475,-6.04137758120925,1.52803921432681e-09,2.12397450791426e-07
"ENSMUSG00000002345.19",0.0637009537061842,1.85597992546448,7.06048559365817,0.262868594637676,0.792651863103441,NA
"ENSMUSG00000002342.18",4.87829518026747,-0.359539285038197,2.36504519150335,-0.152022162760304,0.87916945545908,NA
"ENSMUSG00000002346.18",2.99605492001008,1.02223054265221,2.87734962561521,0.355268102823496,0.722388749113145,NA
"ENSMUSG00000002343.12",15.8971893188738,-2.02846277032567,2.10326543045042,-0.96443498807056,0.334827887827215,NA
"ENSMUSG00000036054.16",15.6865219493167,0.394255301380806,1.29050099341705,0.30550561633965,0.759981093092638,NA
"ENSMUSG00000003573.16",213.853288068008,-0.231733654971872,0.511048376807155,-0.453447590264664,0.650226474336803,0.877032806559041
"ENSMUSG00000057788.14",58.8485400881918,0.00651553181839794,0.823370117819158,0.00791324785462883,0.993686207605466,NA
"ENSMUSG00000055681.15",4.40538514260975,-0.907981910941323,2.64246034792472,-0.343612312538356,0.731137863875285,NA
